,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iClkGatingMode
224,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_2fsp/system2/run_93/local_log.log,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,83,6,4.0,1.0,2,1,0,0,0,16,0,0,211,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
225,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_2fsp/system2/run_93/local_log.log,538,4,8,0,0,14816,1,1,12,6,1,1,1,0,1,1,0,0,18,2,6,1,94,0,6.0,2.0,2,1,0,0,0,16,0,0,235,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
226,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_IT_Timeout_limits/run_398/local_log.log,2546,4,8,1,0,1570,1,1,26,12,4,4,4,0,1,0,0,4,27,2,6,1,255,6,4.0,0.0,4,1,0,0,0,16,0,0,132,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
227,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_IT_Timeout_limits/run_398/local_log.log,3104,4,8,1,0,1288,1,1,36,26,5,5,5,1,0,1,1,18,42,2,6,1,223,6,0.0,2.0,4,1,0,0,0,16,0,0,646,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
228,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_296/local_log.log,1918,4,8,1,0,2084,1,1,24,18,3,3,3,1,1,1,0,12,32,2,6,1,151,4,6.0,1.0,4,1,0,0,0,16,0,0,634,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
229,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_296/local_log.log,860,4,8,1,0,4642,1,1,10,6,1,1,1,0,1,0,0,0,18,2,6,1,82,0,4.0,2.0,4,1,0,0,0,16,0,0,110,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
230,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_Stress/run_63/local_log.log,732,4,8,1,0,5450,1,1,12,6,1,1,1,0,0,1,1,0,18,2,6,1,186,0,4.0,1.0,1,1,0,0,0,16,0,0,960,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
231,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_Stress/run_63/local_log.log,3642,4,8,1,0,1098,1,1,36,16,6,6,6,0,1,0,0,6,33,2,6,1,221,4,4.0,2.0,1,1,0,0,0,16,0,0,598,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
232,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x8_2fsp/system2/run_160/local_log.log,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,103,4,4.0,2.0,2,1,0,0,0,16,0,0,412,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
233,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to2_x8_2fsp/system2/run_160/local_log.log,538,4,8,1,0,7408,1,1,12,8,1,1,1,1,1,1,1,0,20,2,6,1,138,0,4.0,0.0,2,1,0,0,0,16,0,0,907,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
234,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain/Retrain_FT_start_sign/run_401/local_log.log,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,145,6,4.0,0.0,4,1,0,0,0,16,0,0,250,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,
235,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain/Retrain_FT_start_sign/run_401/local_log.log,4264,4,8,0,0,1876,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,69,4,0.0,1.0,4,1,0,0,0,16,0,0,128,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,
236,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_78/local_log.log,1818,4,8,0,0,4396,1,1,24,10,3,3,3,0,1,1,0,4,24,2,6,1,89,6,6.0,0.0,4,1,0,0,0,16,0,0,804,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
237,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_78/local_log.log,3520,4,8,0,0,2272,1,1,40,30,6,6,6,1,1,1,0,20,47,2,6,1,75,6,4.0,0.0,4,1,0,0,0,16,0,0,927,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
238,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_303/local_log.log,3636,4,8,0,0,2200,1,1,36,30,6,6,6,1,0,0,1,20,47,2,6,1,138,6,0.0,0.0,1,1,0,0,0,16,0,0,682,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,
239,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_303/local_log.log,1418,4,8,0,0,5636,1,1,16,12,2,2,2,1,0,0,1,6,25,2,6,1,139,6,0.0,2.0,1,1,0,0,0,16,0,0,296,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,
240,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_start_sign/run_424/local_log.log,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,0,1,1,8,36,2,6,1,176,4,6.0,1.0,4,1,0,0,0,16,0,0,739,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,
241,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_start_sign/run_424/local_log.log,4264,4,8,0,0,1876,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,68,4,0.0,1.0,4,1,0,0,0,16,0,0,129,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,
242,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_164/local_log.log,1258,4,8,0,0,6352,1,1,16,12,2,2,2,1,0,0,1,6,25,2,6,1,78,4,4.0,0.0,1,1,0,0,0,16,0,0,706,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
243,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_DRAM_counter/run_164/local_log.log,3338,4,8,0,0,2396,1,1,36,30,6,6,6,1,1,0,0,20,47,2,6,1,75,6,4.0,0.0,1,1,0,0,0,16,0,0,212,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
244,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_334/local_log.log,1812,4,8,0,0,4412,1,1,24,18,3,3,3,1,1,1,0,12,32,2,6,1,168,6,6.0,0.0,1,1,0,0,0,16,0,0,580,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
245,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain/Retrain_FT_RetrainMode/run_334/local_log.log,2824,4,8,0,0,2832,1,1,32,26,5,5,5,1,0,0,1,18,42,2,6,1,215,6,4.0,0.0,1,1,0,0,0,16,0,0,284,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
246,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_174/local_log.log,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,148,6,4.0,0.0,1,1,0,0,0,16,0,0,257,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
247,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_174/local_log.log,538,4,8,0,0,14816,1,1,10,6,1,1,1,0,0,0,0,0,18,2,6,1,168,0,6.0,1.0,1,1,0,0,0,16,0,0,120,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
248,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_tdqsck_limited/Retrain_FT_UI_limit/run_171/local_log.log,4236,4,8,0,0,1888,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,149,4,0.0,0.0,4,1,0,0,0,16,0,0,168,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
249,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4_1to4_x8_1fsp_tdqsck_limited/Retrain_FT_UI_limit/run_171/local_log.log,1846,4,8,0,0,4332,1,1,22,18,3,3,3,1,0,0,1,12,32,2,6,1,126,4,6.0,2.0,4,1,0,0,0,16,0,0,582,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
250,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_2fsp/system2/run_73/local_log.log,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,103,4,0.0,2.0,4,1,0,0,0,16,0,0,213,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
251,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/retrain_tests/LP4X_1to2_x8_2fsp/system2/run_73/local_log.log,538,4,8,1,0,7408,1,1,10,6,1,1,1,0,1,0,1,0,18,2,6,1,64,0,6.0,1.0,4,1,0,0,0,16,0,0,831,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,
252,/server/regressdb/tss_lp54_WW32_LP4_CFG3_MIDWEEK1_REGR__20220810_093701__andrei__CONFIG@r8532_VERIF@r8706_PHYTOP@r7138_SOFTIP@r7561_HARDIP@r7341_CSRINIT@r7242_FW@r7109/chain_0/swizzle_tests/ch1_1to4_x8_2fsp_SWIZZLE_RANDOM_BYTE_SWAP/system2/run_157/local_log.log,3278,4,8,0,0,2440,1,1,36,30,6,6,6,1,0,0,1,20,47,2,6,1,100,6,0.0,1.0,1,1,0,0,0,16,0,0,723,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,5.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,2.0,5.0,8.0,0.0,7.0,6.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0,8.0,6.0,4.0,5.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,
